Quality,Angle (degrees),Distance (mm),Rotation
1,139,402,7.65
1,140,405,7.65
1,141,388,7.65
1,142,389,7.65
1,143,378,7.65
1,144,391,7.65
1,145,381,7.65
1,146,383,7.65
1,148,380,7.65
1,149,378,7.65
1,150,377,7.65
1,151,383,7.65
1,152,377,7.65
1,153,376,7.65
1,154,369,7.65
1,155,375,7.65
1,156,371,7.65
1,157,371,7.65
1,158,355,7.65
1,159,354,7.65
1,160,356,7.65
1,161,337,7.65
1,162,335,7.65
1,163,330,7.65
1,164,333,7.65
1,165,332,7.65
1,166,334,7.65
1,167,334,7.65
1,168,344,7.65
1,169,351,7.65
1,170,364,7.65
1,171,377,7.65
1,172,404,7.65
1,173,391,7.65
1,174,404,7.65
1,175,320,7.65
1,176,312,7.65
1,177,311,7.65
1,178,298,7.65
1,179,300,7.65
1,2,1427,7.65
1,3,1306,7.65
1,4,1304,7.65
1,5,1179,7.65
1,6,1106,7.65
1,7,1056,7.65
1,8,943,7.65
1,9,802,7.65
1,10,800,7.65
1,11,791,7.65
1,12,733,7.65
1,13,732,7.65
1,14,676,7.65
1,15,644,7.65
1,16,636,7.65
1,17,601,7.65
1,19,563,7.65
1,20,524,7.65
1,22,482,7.65
1,23,473,7.65
1,25,456,7.65
1,26,434,7.65
1,28,404,7.65
1,29,390,7.65
1,30,389,7.65
1,31,383,7.65
1,32,375,7.65
1,33,369,7.65
1,34,360,7.65
1,35,348,7.65
1,36,348,7.65
1,37,335,7.65
1,38,330,7.65
1,39,324,7.65
1,40,318,7.65
1,41,308,7.65
1,42,308,7.65
1,43,302,7.65
1,44,298,7.65
1,46,290,7.65
1,47,286,7.65
1,48,286,7.65
1,49,283,7.65
1,51,284,7.65
1,52,274,7.65
1,53,269,7.65
1,54,264,7.65
1,55,267,7.65
1,128,474,7.65
1,129,477,7.65
1,130,456,7.65
1,131,452,7.65
1,132,448,7.65
1,133,433,7.65
1,134,433,7.65
1,135,432,7.65
1,136,428,7.65
1,137,414,7.65
1,138,423,7.65
1,139,411,7.65
1,140,415,7.65
1,141,408,7.65
1,142,416,7.65
1,143,401,7.65
1,144,402,7.65
1,145,400,7.65
1,146,390,7.65
1,147,394,7.65
1,148,394,7.65
1,149,390,7.65
1,150,376,7.65
1,151,385,7.65
1,152,399,7.65
1,154,383,7.65
1,155,389,7.65
1,156,381,7.65
1,157,378,7.65
1,158,382,7.65
1,159,396,7.65
1,160,384,7.65
1,161,362,7.65
1,162,392,7.65
1,163,370,7.65
1,164,348,7.65
1,165,381,7.65
1,166,353,7.65
1,167,346,7.65
1,168,351,7.65
1,169,347,7.65
1,170,351,7.65
1,171,344,7.65
1,172,370,7.65
1,173,356,7.65
1,174,361,7.65
1,175,364,7.65
1,177,340,7.65
1,178,322,7.65
1,179,344,7.65
1,0,2020,8.1
1,2,1433,8.1
1,3,1311,8.1
1,5,1196,8.1
1,6,1093,8.1
1,8,961,8.1
1,9,815,8.1
1,10,798,8.1
1,11,782,8.1
1,12,733,8.1
1,13,728,8.1
1,14,681,8.1
1,15,645,8.1
1,16,641,8.1
1,17,608,8.1
1,18,570,8.1
1,19,562,8.1
1,20,528,8.1
1,21,505,8.1
1,22,482,8.1
1,23,475,8.1
1,24,462,8.1
1,25,458,8.1
1,26,435,8.1
1,27,418,8.1
1,28,398,8.1
1,29,393,8.1
1,31,385,8.1
1,32,375,8.1
1,34,362,8.1
1,35,348,8.1
1,36,349,8.1
1,37,337,8.1
1,38,332,8.1
1,39,327,8.1
1,40,321,8.1
1,41,310,8.1
1,42,308,8.1
1,43,305,8.1
1,44,297,8.1
1,45,294,8.1
1,46,291,8.1
1,47,285,8.1
1,48,285,8.1
1,49,284,8.1
1,50,283,8.1
1,51,280,8.1
1,53,265,8.1
1,54,265,8.1
1,55,266,8.1
1,128,649,8.1
1,129,652,8.1
1,130,630,8.1
1,131,611,8.1
1,132,613,8.1
1,133,596,8.1
1,134,576,8.1
1,135,579,8.1
1,136,574,8.1
1,137,578,8.1
1,138,582,8.1
1,139,583,8.1
1,140,579,8.1
1,141,575,8.1
1,142,578,8.1
1,143,576,8.1
1,144,572,8.1
1,145,568,8.1
1,146,569,8.1
1,147,566,8.1
1,148,566,8.1
1,149,567,8.1
1,150,570,8.1
1,151,575,8.1
1,152,581,8.1
1,153,543,8.1
1,154,512,8.1
1,155,492,8.1
1,156,486,8.1
1,157,471,8.1
1,158,461,8.1
1,159,458,8.1
1,160,446,8.1
1,161,426,8.1
1,162,428,8.1
1,163,429,8.1
1,164,425,8.1
1,165,427,8.1
1,166,424,8.1
1,167,429,8.1
1,168,439,8.1
1,169,455,8.1
1,170,459,8.1
1,171,462,8.1
1,172,467,8.1
1,173,472,8.1
1,174,465,8.1
1,175,457,8.1
1,176,435,8.1
1,177,432,8.1
1,178,430,8.1
1,179,425,8.1
1,0,1472,8.1
1,1,1411,8.1
1,3,1314,8.1
1,4,1264,8.1
1,6,1118,8.1
1,7,978,8.1
1,9,879,8.1
1,10,802,8.1
1,12,751,8.1
1,13,688,8.1
1,15,652,8.1
1,16,612,8.1
1,17,611,8.1
1,18,577,8.1
1,19,550,8.1
1,20,538,8.1
1,21,484,8.1
1,23,478,8.1
1,24,465,8.1
1,26,445,8.1
1,27,409,8.1
1,29,395,8.1
1,30,390,8.1
1,32,379,8.1
1,33,362,8.1
1,35,352,8.1
1,36,343,8.1
1,39,322,8.1
1,41,312,8.1
1,42,307,8.1
1,44,298,8.1
1,47,288,8.1
1,49,283,8.1
1,51,285,8.1
1,53,263,8.1
1,54,266,8.1
1,55,270,8.1
1,129,643,8.1
1,131,618,8.1
1,132,600,8.1
1,134,581,8.1
1,135,572,8.1
1,137,566,8.1
1,138,573,8.1
1,139,573,8.1
1,141,569,8.1
1,142,564,8.1
1,144,560,8.1
1,145,556,8.1
1,146,554,8.1
1,147,550,8.1
1,148,550,8.1
1,149,555,8.1
1,150,547,8.1
1,151,557,8.1
1,152,565,8.1
1,153,573,8.1
1,154,546,8.1
1,155,507,8.1
1,157,474,8.1
1,158,454,8.1
1,160,442,8.1
1,161,429,8.1
1,162,427,8.1
1,163,416,8.1
1,164,414,8.1
1,165,409,8.1
1,166,415,8.1
1,167,408,8.1
1,168,408,8.1
1,169,445,8.1
1,170,404,8.1
1,171,438,8.1
1,172,442,8.1
1,173,458,8.1
1,174,429,8.1
1,175,449,8.1
1,176,463,8.1
1,177,429,8.1
1,178,436,8.1
1,179,416,8.1
1,0,1480,8.55
1,1,1422,8.55
1,2,1347,8.55
1,3,1277,8.55
1,4,1304,8.55
1,5,1120,8.55
1,6,1072,8.55
1,7,1004,8.55
1,8,940,8.55
1,9,887,8.55
1,10,805,8.55
1,11,779,8.55
1,12,755,8.55
1,13,724,8.55
1,14,666,8.55
1,15,660,8.55
1,16,621,8.55
1,17,595,8.55
1,18,580,8.55
1,19,556,8.55
1,20,526,8.55
1,21,509,8.55
1,22,481,8.55
1,23,478,8.55
1,24,467,8.55
1,25,454,8.55
1,26,439,8.55
1,27,407,8.55
1,28,401,8.55
1,29,396,8.55
1,30,392,8.55
1,31,382,8.55
1,32,379,8.55
1,33,366,8.55
1,34,358,8.55
1,35,351,8.55
1,36,346,8.55
1,37,337,8.55
1,38,328,8.55
1,39,325,8.55
1,40,320,8.55
1,41,313,8.55
1,42,310,8.55
1,43,302,8.55
1,44,298,8.55
1,45,296,8.55
1,46,291,8.55
1,47,287,8.55
1,48,286,8.55
1,49,284,8.55
1,50,284,8.55
1,51,273,8.55
1,52,267,8.55
1,53,263,8.55
1,54,265,8.55
1,55,268,8.55
1,128,772,8.55
1,129,702,8.55
1,130,733,8.55
1,131,735,8.55
1,132,723,8.55
1,133,676,8.55
1,134,755,8.55
1,135,691,8.55
1,136,635,8.55
1,137,746,8.55
1,138,571,8.55
1,139,538,8.55
1,140,601,8.55
1,141,601,8.55
1,142,592,8.55
1,143,532,8.55
1,144,567,8.55
1,145,600,8.55
1,146,590,8.55
1,147,485,8.55
1,148,546,8.55
1,149,634,8.55
1,150,567,8.55
1,151,380,8.55
1,152,760,8.55
1,156,368,8.55
1,157,372,8.55
1,158,375,8.55
1,159,1508,8.55
1,160,378,8.55
1,161,912,8.55
1,162,1025,8.55
1,163,1043,8.55
1,165,1102,8.55
1,166,1097,8.55
1,167,1999,8.55
1,168,1165,8.55
1,169,1525,8.55
1,170,2121,8.55
1,171,2120,8.55
1,172,2119,8.55
1,173,2117,8.55
1,174,2118,8.55
1,175,2117,8.55
1,176,2120,8.55
1,177,2122,8.55
1,178,2125,8.55
1,179,2127,8.55
1,0,1477,8.55
1,1,1419,8.55
1,2,1360,8.55
1,3,1298,8.55
1,4,1288,8.55
1,5,1131,8.55
1,6,1095,8.55
1,7,993,8.55
1,8,952,8.55
1,9,849,8.55
1,10,804,8.55
1,11,778,8.55
1,12,757,8.55
1,13,717,8.55
1,14,670,8.55
1,15,656,8.55
1,16,618,8.55
1,17,600,8.55
1,18,576,8.55
1,19,555,8.55
1,20,542,8.55
1,21,510,8.55
1,22,482,8.55
1,23,477,8.55
1,24,465,8.55
1,25,450,8.55
1,26,437,8.55
1,27,406,8.55
1,29,397,8.55
1,31,385,8.55
1,33,365,8.55
1,34,353,8.55
1,35,352,8.55
1,39,324,8.55
1,40,319,8.55
1,41,311,8.55
1,42,309,8.55
1,43,301,8.55
1,45,293,8.55
1,46,290,8.55
1,48,285,8.55
1,50,283,8.55
1,52,262,8.55
1,53,264,8.55
1,54,266,8.55
1,55,269,8.55
1,128,834,8.55
1,129,812,8.55
1,130,853,8.55
1,131,885,8.55
1,132,875,8.55
1,133,878,8.55
1,134,898,8.55
1,135,903,8.55
1,136,946,8.55
1,137,956,8.55
1,138,887,8.55
1,139,848,8.55
1,140,817,8.55
1,141,795,8.55
1,142,786,8.55
1,143,791,8.55
1,144,813,8.55
1,145,879,8.55
1,146,847,8.55
1,147,846,8.55
1,148,833,8.55
1,149,858,8.55
1,150,835,8.55
1,151,830,8.55
1,152,835,8.55
1,153,827,8.55
1,154,827,8.55
1,155,816,8.55
1,156,842,8.55
1,157,814,8.55
1,158,2194,8.55
1,159,1510,8.55
1,160,1503,8.55
1,161,1575,8.55
1,162,1721,8.55
1,163,1773,8.55
1,164,1794,8.55
1,165,1818,8.55
1,166,1916,8.55
1,167,2039,8.55
1,168,2060,8.55
1,169,2122,8.55
1,170,2122,8.55
1,173,2118,8.55
1,174,2119,8.55
1,175,2116,8.55
1,176,2119,8.55
1,177,2121,8.55
1,178,2124,8.55
1,179,2128,8.55
1,0,1470,9.0
1,1,1413,9.0
1,2,1370,9.0
1,3,1326,9.0
1,4,1304,9.0
1,5,1130,9.0
1,6,1099,9.0
1,7,1013,9.0
1,8,926,9.0
1,9,837,9.0
1,10,808,9.0
1,11,799,9.0
1,12,753,9.0
1,13,720,9.0
1,14,668,9.0
1,15,645,9.0
1,16,620,9.0
1,17,592,9.0
1,18,575,9.0
1,19,566,9.0
1,20,536,9.0
1,21,484,9.0
1,22,482,9.0
1,23,473,9.0
1,24,467,9.0
1,25,457,9.0
1,26,437,9.0
1,27,415,9.0
1,28,405,9.0
1,29,396,9.0
1,30,393,9.0
1,31,386,9.0
1,32,379,9.0
1,33,369,9.0
1,34,362,9.0
1,35,351,9.0
1,36,345,9.0
1,37,337,9.0
1,38,330,9.0
1,39,323,9.0
1,40,321,9.0
1,41,312,9.0
1,42,309,9.0
1,43,304,9.0
1,44,297,9.0
1,45,294,9.0
1,46,291,9.0
1,47,288,9.0
1,48,284,9.0
1,49,284,9.0
1,50,281,9.0
1,52,262,9.0
1,53,264,9.0
1,54,267,9.0
1,55,268,9.0
1,56,272,9.0
1,128,848,9.0
1,129,828,9.0
1,130,833,9.0
1,131,836,9.0
1,132,843,9.0
1,133,878,9.0
1,134,887,9.0
1,135,900,9.0
1,136,904,9.0
1,137,906,9.0
1,138,959,9.0
1,139,1021,9.0
1,140,1006,9.0
1,141,960,9.0
1,142,942,9.0
1,143,939,9.0
1,144,953,9.0
1,145,963,9.0
1,146,967,9.0
1,147,973,9.0
1,148,977,9.0
1,149,984,9.0
1,152,1636,9.0
1,153,1660,9.0
1,154,2101,9.0
1,155,2203,9.0
1,156,2060,9.0
1,157,2089,9.0
1,158,2194,9.0
1,159,1512,9.0
1,160,1506,9.0
1,161,1591,9.0
1,162,1739,9.0
1,163,1766,9.0
1,164,1801,9.0
1,165,1813,9.0
1,166,1861,9.0
1,167,1873,9.0
1,168,2126,9.0
1,169,2123,9.0
1,170,2120,9.0
1,171,2120,9.0
1,172,2118,9.0
1,173,2115,9.0
1,174,2117,9.0
1,175,2117,9.0
1,176,2118,9.0
1,177,2119,9.0
1,178,2122,9.0
1,179,2126,9.0
1,1,1441,9.0
1,2,1358,9.0
1,3,1333,9.0
1,4,1300,9.0
1,5,1124,9.0
1,6,1091,9.0
1,7,976,9.0
1,9,866,9.0
1,10,809,9.0
1,11,800,9.0
1,12,760,9.0
1,13,742,9.0
1,14,675,9.0
1,15,656,9.0
1,16,629,9.0
1,17,601,9.0
1,18,579,9.0
1,19,567,9.0
1,23,474,9.0
1,25,456,9.0
1,26,435,9.0
1,27,404,9.0
1,28,404,9.0
1,29,395,9.0
1,31,383,9.0
1,32,378,9.0
1,33,367,9.0
1,34,357,9.0
1,36,343,9.0
1,37,336,9.0
1,40,319,9.0
1,41,313,9.0
1,46,290,9.0
1,48,286,9.0
1,50,283,9.0
1,51,273,9.0
1,52,265,9.0
1,53,265,9.0
1,54,265,9.0
1,55,267,9.0
1,128,850,9.0
1,129,830,9.0
1,130,831,9.0
1,131,838,9.0
1,132,842,9.0
1,133,867,9.0
1,134,888,9.0
1,135,909,9.0
1,136,914,9.0
1,137,919,9.0
1,138,971,9.0
1,139,1022,9.0
1,140,992,9.0
1,141,950,9.0
1,142,939,9.0
1,143,950,9.0
1,144,961,9.0
1,145,936,9.0
1,146,896,9.0
1,147,910,9.0
1,148,902,9.0
1,149,970,9.0
1,150,972,9.0
1,151,974,9.0
1,152,982,9.0
1,153,986,9.0
1,154,2118,9.0
1,155,2205,9.0
1,156,2068,9.0
1,157,2094,9.0
1,158,2192,9.0
1,159,1510,9.0
1,160,1504,9.0
1,161,1601,9.0
1,162,1725,9.0
1,163,1765,9.0
1,164,1798,9.0
1,165,1811,9.0
1,166,1864,9.0
1,167,1989,9.0
1,168,2080,9.0
1,169,2122,9.0
1,170,2122,9.0
1,173,2119,9.0
1,174,2118,9.0
1,175,2118,9.0
1,176,2120,9.0
1,177,2121,9.0
1,178,2124,9.0
1,179,2128,9.0
1,0,1418,9.450000000000001
1,1,1412,9.450000000000001
1,2,1363,9.450000000000001
1,3,1288,9.450000000000001
1,5,1152,9.450000000000001
1,6,1082,9.450000000000001
1,8,946,9.450000000000001
1,9,840,9.450000000000001
1,10,806,9.450000000000001
1,11,790,9.450000000000001
1,12,740,9.450000000000001
1,14,669,9.450000000000001
1,15,642,9.450000000000001
1,16,625,9.450000000000001
1,17,601,9.450000000000001
1,18,570,9.450000000000001
1,19,569,9.450000000000001
1,20,535,9.450000000000001
1,22,482,9.450000000000001
1,23,476,9.450000000000001
1,24,459,9.450000000000001
1,25,456,9.450000000000001
1,26,435,9.450000000000001
1,28,407,9.450000000000001
1,29,396,9.450000000000001
1,30,391,9.450000000000001
1,31,386,9.450000000000001
1,32,378,9.450000000000001
1,33,364,9.450000000000001
1,34,362,9.450000000000001
1,35,350,9.450000000000001
1,36,338,9.450000000000001
1,37,337,9.450000000000001
1,38,324,9.450000000000001
1,39,321,9.450000000000001
1,40,320,9.450000000000001
1,41,311,9.450000000000001
1,42,305,9.450000000000001
1,43,304,9.450000000000001
1,44,297,9.450000000000001
1,45,289,9.450000000000001
1,46,290,9.450000000000001
1,47,287,9.450000000000001
1,48,285,9.450000000000001
1,49,284,9.450000000000001
1,50,283,9.450000000000001
1,53,264,9.450000000000001
1,54,267,9.450000000000001
1,56,271,9.450000000000001
1,129,831,9.450000000000001
1,130,837,9.450000000000001
1,132,844,9.450000000000001
1,133,891,9.450000000000001
1,134,909,9.450000000000001
1,136,929,9.450000000000001
1,137,955,9.450000000000001
1,138,1043,9.450000000000001
1,140,950,9.450000000000001
1,141,922,9.450000000000001
1,143,895,9.450000000000001
1,144,856,9.450000000000001
1,146,841,9.450000000000001
1,147,929,9.450000000000001
1,148,946,9.450000000000001
1,150,942,9.450000000000001
1,151,939,9.450000000000001
1,152,935,9.450000000000001
1,154,934,9.450000000000001
1,155,935,9.450000000000001
1,157,1269,9.450000000000001
1,159,1513,9.450000000000001
1,160,1523,9.450000000000001
1,162,1669,9.450000000000001
1,163,1789,9.450000000000001
1,164,1800,9.450000000000001
1,166,1871,9.450000000000001
1,167,2061,9.450000000000001
1,168,2112,9.450000000000001
1,170,2119,9.450000000000001
1,171,2117,9.450000000000001
1,173,2118,9.450000000000001
1,174,2118,9.450000000000001
1,175,2117,9.450000000000001
1,177,2120,9.450000000000001
1,178,2123,9.450000000000001
1,179,2129,9.450000000000001
1,0,1446,9.450000000000001
1,1,1396,9.450000000000001
1,2,1390,9.450000000000001
1,3,1314,9.450000000000001
1,4,1303,9.450000000000001
1,5,1203,9.450000000000001
1,6,1087,9.450000000000001
1,7,992,9.450000000000001
1,8,950,9.450000000000001
1,9,847,9.450000000000001
1,11,802,9.450000000000001
1,12,758,9.450000000000001
1,13,699,9.450000000000001
1,14,690,9.450000000000001
1,15,649,9.450000000000001
1,16,620,9.450000000000001
1,17,603,9.450000000000001
1,18,577,9.450000000000001
1,19,555,9.450000000000001
1,20,544,9.450000000000001
1,21,495,9.450000000000001
1,23,477,9.450000000000001
1,24,465,9.450000000000001
1,25,451,9.450000000000001
1,26,443,9.450000000000001
1,27,405,9.450000000000001
1,28,403,9.450000000000001
1,29,398,9.450000000000001
1,32,379,9.450000000000001
1,33,365,9.450000000000001
1,34,364,9.450000000000001
1,35,352,9.450000000000001
1,36,345,9.450000000000001
1,37,339,9.450000000000001
1,38,331,9.450000000000001
1,39,323,9.450000000000001
1,40,321,9.450000000000001
1,41,312,9.450000000000001
1,42,308,9.450000000000001
1,43,306,9.450000000000001
1,44,298,9.450000000000001
1,45,294,9.450000000000001
1,49,285,9.450000000000001
1,51,279,9.450000000000001
1,52,264,9.450000000000001
1,55,270,9.450000000000001
1,128,852,9.450000000000001
1,129,835,9.450000000000001
1,130,834,9.450000000000001
1,131,839,9.450000000000001
1,132,851,9.450000000000001
1,133,881,9.450000000000001
1,134,893,9.450000000000001
1,135,915,9.450000000000001
1,136,923,9.450000000000001
1,137,933,9.450000000000001
1,138,997,9.450000000000001
1,139,1061,9.450000000000001
1,140,959,9.450000000000001
1,141,944,9.450000000000001
1,142,922,9.450000000000001
1,143,915,9.450000000000001
1,144,907,9.450000000000001
1,145,846,9.450000000000001
1,147,877,9.450000000000001
1,148,929,9.450000000000001
1,149,946,9.450000000000001
