Quality,Angle (degrees),Distance (mm),Rotation
1,10,2551,0.0
1,11,2326,0.0
1,12,2186,0.0
1,13,1991,0.0
1,15,1772,0.0
1,16,1645,0.0
1,20,1327,0.0
1,23,1165,0.0
1,25,1081,0.0
1,28,968,0.0
1,32,874,0.0
1,40,106,0.0
1,149,893,0.0
1,154,1054,0.0
1,155,1088,0.0
1,158,1265,0.0
1,159,1290,0.0
1,160,1272,0.0
1,162,1421,0.0
1,164,1647,0.0
1,0,2664,0.45
1,1,2668,0.45
1,3,2670,0.45
1,4,2674,0.45
1,5,2680,0.45
1,6,2681,0.45
1,7,2687,0.45
1,8,2690,0.45
1,9,2693,0.45
1,10,2552,0.45
1,11,2269,0.45
1,12,2220,0.45
1,13,2010,0.45
1,14,1813,0.45
1,15,1806,0.45
1,16,1645,0.45
1,17,1515,0.45
1,18,1494,0.45
1,19,1399,0.45
1,20,1308,0.45
1,21,1292,0.45
1,22,1225,0.45
1,23,1149,0.45
1,25,1086,0.45
1,26,1029,0.45
1,28,980,0.45
1,29,936,0.45
1,31,895,0.45
1,32,879,0.45
1,41,170,0.45
1,42,176,0.45
1,134,161,0.45
1,147,870,0.45
1,148,869,0.45
1,149,894,0.45
1,153,1018,0.45
1,154,1071,0.45
1,156,1135,0.45
1,157,1197,0.45
1,158,1262,0.45
1,160,1272,0.45
1,161,1265,0.45
1,163,1467,0.45
1,164,1658,0.45
1,165,1826,0.45
1,168,1277,0.45
1,172,410,0.45
1,173,413,0.45
1,174,411,0.45
1,175,411,0.45
1,176,410,0.45
1,177,419,0.45
1,179,417,0.45
1,0,2478,0.45
1,2,2480,0.45
1,3,2483,0.45
1,5,2394,0.45
1,6,2496,0.45
1,7,2692,0.45
1,8,2126,0.45
1,9,2479,0.45
1,10,2372,0.45
1,12,2143,0.45
1,13,1949,0.45
1,15,1757,0.45
1,16,1611,0.45
1,18,1481,0.45
1,19,1372,0.45
1,21,1279,0.45
1,22,1202,0.45
1,24,1133,0.45
1,25,1071,0.45
1,27,1016,0.45
1,28,968,0.45
1,30,924,0.45
1,31,883,0.45
1,41,172,0.45
1,133,156,0.45
1,134,163,0.45
1,147,882,0.45
1,148,879,0.45
1,149,898,0.45
1,150,953,0.45
1,151,952,0.45
1,152,988,0.45
1,153,850,0.45
1,154,1040,0.45
1,155,1084,0.45
1,156,1149,0.45
1,157,1212,0.45
1,158,1212,0.45
1,159,1272,0.45
1,160,1278,0.45
1,161,1253,0.45
1,162,1285,0.45
1,164,1690,0.45
1,165,1842,0.45
1,166,1868,0.45
1,168,1280,0.45
1,169,1282,0.45
1,172,414,0.45
1,173,412,0.45
1,174,410,0.45
1,176,409,0.45
1,178,414,0.45
1,179,412,0.45
1,1,2103,0.45
1,2,2105,0.45
1,4,2109,0.45
1,5,2114,0.45
1,6,2120,0.45
1,9,2135,0.45
1,11,2143,0.45
1,14,1912,0.45
1,15,1728,0.45
1,16,1584,0.45
1,17,1580,0.45
1,18,1459,0.45
1,19,1358,0.45
1,20,1351,0.45
1,21,1265,0.45
1,22,1190,0.45
1,23,1187,0.45
1,24,1121,0.45
1,25,1059,0.45
1,27,1006,0.45
1,28,959,0.45
1,30,916,0.45
1,31,877,0.45
1,41,174,0.45
1,133,158,0.45
1,147,881,0.45
1,148,880,0.45
1,150,915,0.45
1,151,955,0.45
1,152,997,0.45
1,154,1043,0.45
1,155,1096,0.45
1,156,1156,0.45
1,158,1221,0.45
1,159,1273,0.45
1,161,1273,0.45
1,162,1438,0.45
1,169,1286,0.45
1,177,412,0.45
1,178,415,0.45
1,179,419,0.45
1,0,2104,0.45
1,1,2104,0.45
1,2,2106,0.45
1,3,2110,0.45
1,6,2119,0.45
1,8,2124,0.45
1,9,2132,0.45
1,10,2143,0.45
1,12,2110,0.45
1,13,1938,0.45
1,15,1752,0.45
1,16,1597,0.45
1,18,1473,0.45
1,19,1369,0.45
1,21,1277,0.45
1,22,1198,0.45
1,24,1127,0.45
1,25,1067,0.45
1,27,1014,0.45
1,28,965,0.45
1,30,922,0.45
1,31,882,0.45
1,148,882,0.45
1,149,912,0.45
1,150,914,0.45
1,151,949,0.45
1,152,991,0.45
1,153,1035,0.45
1,155,1090,0.45
1,156,1147,0.45
1,157,1210,0.45
1,158,1213,0.45
1,159,1283,0.45
1,160,1290,0.45
1,162,1343,0.45
1,166,1862,0.45
1,167,2050,0.45
1,169,1284,0.45
1,175,412,0.45
1,176,412,0.45
1,178,410,0.45
1,3,2106,0.45
1,5,2115,0.45
1,6,2118,0.45
1,7,2119,0.45
1,8,2127,0.45
1,9,2134,0.45
1,10,2137,0.45
1,11,2134,0.45
1,12,2120,0.45
1,13,1998,0.45
1,14,1876,0.45
1,15,1711,0.45
1,16,1684,0.45
1,17,1560,0.45
1,18,1443,0.45
1,20,1341,0.45
1,21,1251,0.45
1,23,1175,0.45
1,24,1111,0.45
1,25,1058,0.45
1,26,1048,0.45
1,27,999,0.45
1,29,948,0.45
1,30,910,0.45
1,32,876,0.45
1,40,174,0.45
1,42,175,0.45
1,134,158,0.45
1,147,877,0.45
1,148,883,0.45
1,149,900,0.45
1,150,922,0.45
1,151,960,0.45
1,152,998,0.45
1,153,1009,0.45
1,154,1053,0.45
1,155,1107,0.45
1,156,1155,0.45
1,157,1171,0.45
1,158,1233,0.45
1,159,1266,0.45
1,160,1282,0.45
1,161,1270,0.45
1,162,1440,0.45
1,163,1614,0.45
1,164,1634,0.45
1,166,1941,0.45
1,168,2163,0.45
1,177,414,0.45
1,0,2105,0.45
1,4,2111,0.45
1,6,2117,0.45
1,7,2124,0.45
1,8,2132,0.45
1,9,2131,0.45
1,10,2140,0.45
1,11,2144,0.45
1,12,2105,0.45
1,13,2008,0.45
1,14,1820,0.45
1,15,1793,0.45
1,16,1651,0.45
1,17,1518,0.45
1,18,1500,0.45
1,19,1401,0.45
1,20,1303,0.45
1,23,1151,0.45
1,25,1087,0.45
1,26,1030,0.45
1,28,981,0.45
1,30,901,0.45
1,31,897,0.45
1,32,878,0.45
1,42,174,0.45
1,134,160,0.45
1,147,868,0.45
1,148,868,0.45
1,150,936,0.45
1,152,976,0.45
1,153,1022,0.45
1,154,1070,0.45
1,156,1125,0.45
1,157,1190,0.45
1,158,1243,0.45
1,159,1267,0.45
1,160,1279,0.45
1,164,1656,0.45
1,168,1279,0.45
1,173,421,0.45
1,174,412,0.45
1,175,414,0.45
1,176,414,0.45
1,177,422,0.45
1,179,396,0.45
1,3,2107,0.45
1,4,2115,0.45
1,7,2123,0.45
1,10,2141,0.45
1,12,2145,0.45
1,13,1968,0.45
1,15,1785,0.45
1,16,1625,0.45
1,18,1492,0.45
1,19,1382,0.45
1,21,1290,0.45
1,22,1211,0.45
1,23,1139,0.45
1,24,1140,0.45
1,25,1076,0.45
1,26,1022,0.45
1,27,1019,0.45
1,28,973,0.45
1,29,931,0.45
1,30,927,0.45
1,31,891,0.45
1,32,881,0.45
1,134,162,0.45
1,148,871,0.45
1,149,905,0.45
1,150,939,0.45
1,151,943,0.45
1,152,983,0.45
1,153,1027,0.45
1,155,1080,0.45
1,156,1136,0.45
1,157,1200,0.45
1,159,1264,0.45
1,160,1277,0.45
1,161,1195,0.45
1,162,1211,0.45
1,164,1676,0.45
1,168,1284,0.45
1,169,1283,0.45
1,173,418,0.45
1,174,414,0.45
1,177,427,0.45
1,178,428,0.45
1,179,405,0.45
1,3,2109,0.45
1,8,2125,0.45
1,9,2133,0.45
1,10,2142,0.45
1,12,2118,0.45
1,13,1939,0.45
1,15,1750,0.45
1,18,1474,0.45
1,19,1368,0.45
1,21,1276,0.45
1,24,1128,0.45
1,27,1013,0.45
1,28,964,0.45
1,30,921,0.45
1,151,948,0.45
1,153,1037,0.45
1,155,1089,0.45
1,157,1211,0.45
1,159,1284,0.45
1,160,1274,0.45
1,162,1283,0.45
1,169,1285,0.45
1,178,412,0.45
1,179,411,0.45
1,0,2102,0.45
1,1,2101,0.45
1,3,2111,0.45
1,12,2113,0.45
1,13,1946,0.45
1,16,1607,0.45
1,18,1480,0.45
1,19,1373,0.45
1,21,1278,0.45
1,22,1200,0.45
1,24,1131,0.45
1,25,1070,0.45
1,27,1015,0.45
1,31,884,0.45
1,146,883,0.45
1,149,910,0.45
1,151,947,0.45
1,152,990,0.45
1,155,1086,0.45
1,156,1144,0.45
1,162,1252,0.45
1,164,1702,0.45
1,178,424,0.45
1,179,407,0.45
1,0,2103,0.45
1,5,2113,0.45
1,12,2146,0.45
1,13,1957,0.45
1,15,1769,0.45
1,16,1615,0.45
1,18,1483,0.45
1,19,1375,0.45
1,21,1284,0.45
1,22,1204,0.45
1,24,1135,0.45
1,27,1017,0.45
1,28,969,0.45
1,30,926,0.45
1,31,885,0.45
1,148,873,0.45
1,149,908,0.45
1,151,944,0.45
1,152,986,0.45
1,153,1031,0.45
1,155,1082,0.45
1,156,1140,0.45
1,157,1206,0.45
1,160,1276,0.45
1,162,1222,0.45
1,164,1672,0.45
1,173,416,0.45
1,178,427,0.45
1,179,404,0.45
1,3,2108,0.45
1,4,2114,0.45
1,12,2123,0.45
1,13,1973,0.45
1,16,1622,0.45
1,18,1495,0.45
1,19,1385,0.45
1,21,1291,0.45
1,23,1142,0.45
1,24,1138,0.45
1,25,1077,0.45
1,27,1023,0.45
1,29,930,0.45
1,30,928,0.45
1,31,890,0.45
1,32,880,0.45
1,148,870,0.45
1,149,906,0.45
1,151,941,0.45
1,153,1029,0.45
1,156,1137,0.45
1,157,1201,0.45
1,159,1274,0.45
1,160,1263,0.45
1,161,1192,0.45
1,162,1191,0.45
1,164,1678,0.45
1,178,417,0.45
1,179,400,0.45
1,10,2139,0.45
1,11,2145,0.45
1,12,2099,0.45
1,13,1980,0.45
1,14,1795,0.45
1,15,1765,0.45
1,16,1633,0.45
1,17,1507,0.45
1,18,1488,0.45
1,19,1389,0.45
1,20,1294,0.45
1,21,1286,0.45
1,22,1213,0.45
1,23,1146,0.45
1,24,1137,0.45
1,25,1080,0.45
1,26,1025,0.45
1,27,1022,0.45
1,28,974,0.45
1,29,932,0.45
1,41,171,0.45
1,149,902,0.45
1,151,942,0.45
1,152,982,0.45
1,154,1077,0.45
1,155,1079,0.45
1,156,1133,0.45
1,157,1199,0.45
1,159,1262,0.45
1,160,1266,0.45
1,167,2032,0.45
1,168,1282,0.45
1,173,417,0.45
1,176,413,0.45
1,177,425,0.45
1,178,406,0.45
1,179,401,0.45
1,2,2107,0.45
1,12,2133,0.45
1,13,1937,0.45
1,14,1890,0.45
1,15,1734,0.45
1,16,1595,0.45
1,17,1554,0.45
1,18,1461,0.45
1,19,1362,0.45
1,20,1338,0.45
1,21,1267,0.45
1,22,1194,0.45
1,23,1173,0.45
1,25,1064,0.45
1,26,1053,0.45
1,27,1007,0.45
1,28,963,0.45
1,29,952,0.45
1,30,917,0.45
1,41,173,0.45
1,149,914,0.45
1,150,918,0.45
1,151,953,0.45
1,152,996,0.45
1,154,1044,0.45
1,155,1093,0.45
1,156,1153,0.45
1,158,1218,0.45
1,160,1275,0.45
1,161,1272,0.45
1,162,1388,0.45
1,167,2072,0.45
1,178,416,0.45
1,7,2122,0.45
1,8,2129,0.45
1,12,1997,0.45
1,13,2052,0.45
1,14,1847,0.45
1,15,1682,0.45
1,16,1677,0.45
1,17,1533,0.45
1,18,1422,0.45
1,19,1421,0.45
1,20,1325,0.45
1,21,1239,0.45
1,23,1165,0.45
1,24,1099,0.45
1,26,1041,0.45
1,27,990,0.45
1,29,944,0.45
1,30,905,0.45
1,32,875,0.45
1,41,169,0.45
1,134,159,0.45
1,147,871,0.45
1,148,888,0.45
1,150,927,0.45
1,151,966,0.45
1,153,1011,0.45
1,154,1059,0.45
1,155,1115,0.45
1,157,1176,0.45
1,158,1237,0.45
1,160,1281,0.45
1,161,1267,0.45
1,162,1403,0.45
1,163,1618,0.45
1,165,1798,0.45
1,166,1949,0.45
1,168,2160,0.45
1,169,1288,0.45
1,175,413,0.45
1,177,416,0.45
1,179,398,0.45
1,4,2112,0.45
1,11,2108,0.45
1,13,1991,0.45
1,14,1809,0.45
1,15,1760,0.45
1,16,1637,0.45
1,17,1519,0.45
1,18,1485,0.45
1,19,1395,0.45
1,20,1305,0.45
1,22,1218,0.45
1,24,1134,0.45
1,25,1083,0.45
1,26,1032,0.45
1,27,1018,0.45
1,28,978,0.45
1,30,925,0.45
1,31,893,0.45
1,147,876,0.45
1,148,876,0.45
1,150,937,0.45
1,152,987,0.45
1,154,1074,0.45
1,155,1088,0.45
1,157,1192,0.45
1,158,1232,0.45
1,159,1278,0.45
1,160,1271,0.45
1,162,1257,0.45
1,164,1661,0.45
1,167,2054,0.45
1,168,1278,0.45
1,173,419,0.45
1,177,421,0.45
1,178,405,0.45
1,179,397,0.45
1,1,2102,0.45
1,4,2108,0.45
1,11,2142,0.45
1,12,2116,0.45
1,14,1910,0.45
1,16,1590,0.45
1,17,1583,0.45
1,19,1361,0.45
1,20,1356,0.45
1,21,1266,0.45
1,23,1186,0.45
1,24,1122,0.45
1,25,1060,0.45
1,28,960,0.45
1,31,879,0.45
1,133,157,0.45
1,147,883,0.45
1,149,915,0.45
1,150,917,0.45
1,151,954,0.45
1,153,1039,0.45
1,154,1045,0.45
1,155,1094,0.45
1,156,1152,0.45
1,158,1220,0.45
1,160,1307,0.45
1,162,1423,0.45
1,167,2074,0.45
1,13,1916,0.45
1,14,1918,0.45
1,15,1732,0.45
1,16,1596,0.45
1,17,1576,0.45
1,18,1456,0.45
1,20,1352,0.45
1,31,878,0.45
1,148,884,0.45
1,155,1095,0.45
1,156,1154,0.45
1,159,1277,0.45
1,160,1273,0.45
1,162,1421,0.45
1,167,2080,0.45
1,177,413,0.45
1,179,418,0.45
1,2,2104,0.45
1,9,2136,0.45
1,13,1915,0.45
1,14,1911,0.45
1,15,1727,0.45
1,16,1586,0.45
1,17,1574,0.45
1,18,1457,0.45
1,19,1360,0.45
1,22,1187,0.45
1,24,1119,0.45
1,148,887,0.45
1,155,1097,0.45
1,156,1157,0.45
1,159,1287,0.45
1,160,1353,0.45
1,161,1271,0.45
1,162,1446,0.45
1,7,2121,0.45
1,8,2123,0.45
1,15,1751,0.45
1,16,1606,0.45
1,22,1199,0.45
1,23,1137,0.45
1,24,1129,0.45
1,26,1023,0.45
1,28,966,0.45
1,29,927,0.45
1,30,920,0.45
1,148,877,0.45
1,150,916,0.45
1,153,1033,0.45
1,155,1087,0.45
1,159,1271,0.45
1,160,1267,0.45
1,162,1304,0.45
1,164,1683,0.45
1,167,2058,0.45
1,173,414,0.45
1,176,415,0.45
1,5,2117,0.45
1,13,1974,0.45
1,15,1792,0.45
1,16,1631,0.45
1,17,1496,0.45
1,18,1496,0.45
1,20,1299,0.45
1,22,1214,0.45
1,23,1144,0.45
1,25,1078,0.45
1,26,1024,0.45
1,30,931,0.45
1,149,903,0.45
1,150,940,0.45
1,152,981,0.45
1,153,1025,0.45
1,156,1134,0.45
1,157,1198,0.45
1,158,1269,0.45
1,159,1255,0.45
1,161,1193,0.45
1,164,1669,0.45
1,177,426,0.45
1,4,2113,0.45
1,12,2124,0.45
1,13,1978,0.45
1,16,1628,0.45
1,19,1388,0.45
1,20,1295,0.45
1,21,1293,0.45
1,23,1141,0.45
1,28,975,0.45
1,150,938,0.45
1,153,1026,0.45
1,159,1270,0.45
1,161,1194,0.45
1,164,1668,0.45
1,4,2116,0.45
1,12,2111,0.45
1,13,1964,0.45
1,16,1620,0.45
1,18,1491,0.45
1,19,1381,0.45
1,21,1285,0.45
1,22,1206,0.45
1,23,1145,0.45
1,25,1075,0.45
1,32,882,0.45
1,148,878,0.45
1,152,985,0.45
1,153,1030,0.45
1,156,1139,0.45
1,157,1204,0.45
1,159,1268,0.45
1,164,1688,0.45
1,165,1852,0.45
1,167,2035,0.45
1,173,415,0.45
1,178,423,0.45
1,1,2105,0.45
1,7,2120,0.45
1,12,2130,0.45
1,13,1933,0.45
1,14,1886,0.45
1,16,1591,0.45
1,17,1569,0.45
1,18,1458,0.45
1,19,1363,0.45
1,20,1342,0.45
1,22,1191,0.45
1,24,1120,0.45
1,25,1061,0.45
1,26,1054,0.45
1,27,1005,0.45
1,28,961,0.45
1,31,881,0.45
1,154,1042,0.45
1,158,1219,0.45
1,159,1236,0.45
1,162,1418,0.45
1,167,2070,0.45
1,174,409,0.45
1,4,2110,0.45
1,6,2115,0.45
1,8,2128,0.45
1,12,1996,0.45
1,13,2029,0.45
1,14,1839,0.45
1,15,1684,0.45
1,16,1667,0.45
1,17,1526,0.45
1,18,1425,0.45
1,19,1408,0.45
1,20,1318,0.45
1,21,1236,0.45
1,22,1233,0.45
1,23,1161,0.45
1,24,1101,0.45
1,25,1093,0.45
1,26,1037,0.45
1,27,994,0.45
1,28,986,0.45
1,29,942,0.45
1,30,902,0.45
1,31,906,0.45
1,149,897,0.45
1,150,929,0.45
1,151,968,0.45
1,152,971,0.45
1,153,1013,0.45
1,154,1062,0.45
1,155,1113,0.45
1,156,1121,0.45
1,157,1179,0.45
1,158,1226,0.45
1,160,1212,0.45
1,161,1230,0.45
1,162,1378,0.45
1,163,1338,0.45
1,164,1348,0.45
1,165,1029,0.45
1,166,1936,0.45
1,167,1029,0.45
1,168,1191,0.45
1,170,1012,0.45
1,177,417,0.45
1,178,413,0.45
1,10,2138,0.45
1,11,2123,0.45
1,13,2005,0.45
1,16,1655,0.45
1,17,1520,0.45
1,19,1407,0.45
1,20,1311,0.45
1,22,1230,0.45
1,23,1153,0.45
1,25,1090,0.45
1,26,1034,0.45
1,28,984,0.45
1,29,937,0.45
1,150,933,0.45
1,151,972,0.45
1,152,973,0.45
1,153,1019,0.45
1,154,1068,0.45
1,156,1123,0.45
1,157,1186,0.45
1,158,1255,0.45
1,162,1455,0.45
1,164,1646,0.45
1,173,420,0.45
1,177,415,0.45
1,6,2116,0.45
1,10,2136,0.45
1,11,2133,0.45
1,12,2070,0.45
1,13,2033,0.45
1,14,1834,0.45
1,15,1689,0.45
1,16,1665,0.45
1,17,1532,0.45
1,18,1437,0.45
1,19,1410,0.45
1,21,1238,0.45
1,22,1231,0.45
1,24,1102,0.45
1,25,1091,0.45
1,26,1039,0.45
1,27,992,0.45
1,29,943,0.45
1,30,904,0.45
1,31,902,0.45
1,32,874,0.45
1,40,170,0.45
1,147,869,0.45
1,149,893,0.45
1,150,931,0.45
1,151,971,0.45
1,152,972,0.45
1,153,1016,0.45
1,154,1064,0.45
1,155,1116,0.45
1,157,1182,0.45
1,158,1242,0.45
1,162,1382,0.45
1,164,1638,0.45
1,168,1570,0.45
1,174,413,0.45
1,12,2100,0.45
1,13,1934,0.45
1,14,1905,0.45
1,15,1731,0.45
1,17,1568,0.45
1,18,1454,0.45
1,19,1367,0.45
1,20,1349,0.45
1,22,1192,0.45
1,25,1062,0.45
1,26,1051,0.45
1,28,962,0.45
1,29,953,0.45
1,31,880,0.45
1,148,885,0.45
1,150,919,0.45
1,151,956,0.45
1,154,1048,0.45
1,157,1188,0.45
1,159,1285,0.45
1,162,1335,0.45
1,166,1919,0.45
1,178,419,0.45
1,11,2122,0.45
1,13,1989,0.45
1,14,1808,0.45
1,15,1770,0.45
1,17,1516,0.45
1,18,1490,0.45
1,19,1397,0.45
1,20,1307,0.45
1,21,1287,0.45
1,22,1222,0.45
1,23,1148,0.45
1,28,979,0.45
1,29,934,0.45
1,32,877,0.45
1,152,977,0.45
1,153,1023,0.45
1,154,1073,0.45
1,156,1128,0.45
1,157,1191,0.45
1,158,1260,0.45
1,159,1237,0.45
1,161,1263,0.45
1,168,1281,0.45
1,177,424,0.45
1,2,2108,0.45
1,12,2083,0.45
1,14,1860,0.45
1,15,1701,0.45
1,16,1660,0.45
1,17,1545,0.45
1,18,1433,0.45
1,20,1326,0.45
1,21,1247,0.45
1,22,1234,0.45
1,23,1168,0.45
1,24,1108,0.45
1,26,1044,0.45
1,27,996,0.45
1,30,911,0.45
1,31,899,0.45
1,147,872,0.45
1,148,886,0.45
1,149,896,0.45
1,152,1003,0.45
1,154,1057,0.45
1,155,1109,0.45
1,157,1174,0.45
1,158,1238,0.45
1,160,1280,0.45
1,162,1434,0.45
1,164,1644,0.45
1,165,1778,0.45
1,166,1946,0.45
1,167,2137,0.45
1,9,2137,0.45
1,11,2140,0.45
1,12,2088,0.45
1,14,1900,0.45
1,15,1714,0.45
1,17,1567,0.45
1,18,1450,0.45
1,20,1347,0.45
1,21,1259,0.45
1,23,1179,0.45
1,24,1116,0.45
1,26,1055,0.45
1,27,1003,0.45
1,29,956,0.45
1,30,913,0.45
1,31,876,0.45
1,147,880,0.45
1,151,957,0.45
1,152,1000,0.45
1,154,1047,0.45
1,155,1099,0.45
1,156,1159,0.45
1,158,1224,0.45
1,160,1371,0.45
1,162,1485,0.45
1,163,1632,0.45
1,165,1746,0.45
1,11,2141,0.45
1,12,2107,0.45
1,14,1895,0.45
1,15,1721,0.45
1,17,1573,0.45
1,18,1451,0.45
1,21,1260,0.45
1,23,1182,0.45
1,24,1117,0.45
1,25,1057,0.45
1,27,1004,0.45
1,28,956,0.45
1,30,914,0.45
1,154,1046,0.45
1,158,1223,0.45
1,160,1329,0.45
1,162,1470,0.45
1,13,1921,0.45
1,14,1919,0.45
1,15,1733,0.45
1,16,1600,0.45
1,17,1579,0.45
1,19,1355,0.45
1,20,1358,0.45
1,21,1268,0.45
1,23,1195,0.45
1,24,1123,0.45
1,30,918,0.45
1,159,1276,0.45
1,162,1404,0.45
1,167,2069,0.45
1,12,2114,0.45
1,13,1925,0.45
1,14,1914,0.45
1,16,1587,0.45
1,17,1577,0.45
1,18,1460,0.45
1,20,1355,0.45
1,23,1190,0.45
1,160,1312,0.45
1,162,1429,0.45
1,13,1931,0.45
1,15,1742,0.45
1,16,1598,0.45
1,21,1274,0.45
1,22,1195,0.45
1,27,1012,0.45
1,151,950,0.45
1,152,992,0.45
1,154,1041,0.45
1,156,1148,0.45
1,157,1209,0.45
1,158,1216,0.45
1,162,1344,0.45
1,167,2065,0.45
1,8,2133,0.45
1,11,2148,0.45
1,13,1988,0.45
1,14,1814,0.45
1,15,1762,0.45
1,17,1512,0.45
1,18,1484,0.45
1,19,1391,0.45
1,20,1304,0.45
1,25,1082,0.45
1,149,899,0.45
1,150,934,0.45
1,152,980,0.45
1,154,1067,0.45
1,155,1100,0.45
1,158,1245,0.45
1,161,1266,0.45
1,162,1286,0.45
1,164,1662,0.45
1,165,1800,0.45
1,166,1962,0.45
1,168,1275,0.45
1,177,420,0.45
1,12,2068,0.45
1,13,2054,0.45
1,14,1867,0.45
1,16,1672,0.45
1,17,1552,0.45
1,18,1438,0.45
1,19,1420,0.45
1,20,1334,0.45
1,21,1246,0.45
1,23,1170,0.45
1,24,1107,0.45
1,26,1045,0.45
1,29,946,0.45
1,30,907,0.45
1,41,168,0.45
1,148,894,0.45
1,149,891,0.45
1,150,924,0.45
1,151,964,0.45
1,153,1012,0.45
1,154,1056,0.45
1,155,1111,0.45
1,160,1256,0.45
1,161,1289,0.45
1,162,1399,0.45
1,163,1620,0.45
1,166,1932,0.45
1,167,2112,0.45
1,168,2162,0.45
1,179,402,0.45
1,12,2150,0.45
1,13,1984,0.45
1,14,1804,0.45
1,15,1773,0.45
1,16,1635,0.45
1,18,1478,0.45
1,20,1301,0.45
1,22,1217,0.45
1,24,1130,0.45
1,25,1081,0.45
1,28,976,0.45
1,29,935,0.45
1,31,896,0.45
1,148,874,0.45
1,154,1058,0.45
1,156,1141,0.45
1,157,1193,0.45
1,162,1330,0.45
1,178,429,0.45
1,11,2128,0.45
1,12,2094,0.45
1,14,1869,0.45
1,15,1725,0.45
1,16,1593,0.45
1,17,1553,0.45
1,19,1365,0.45
1,21,1262,0.45
1,23,1172,0.45
1,25,1066,0.45
1,26,1050,0.45
1,29,951,0.45
1,30,915,0.45
1,149,913,0.45
1,150,920,0.45
1,153,1006,0.45
1,157,1168,0.45
1,162,1307,0.45
1,164,1734,0.45
1,166,1928,0.45
1,167,2062,0.45
1,12,2119,0.45
1,13,1972,0.45
1,14,1798,0.45
1,17,1506,0.45
1,19,1387,0.45
1,20,1300,0.45
1,24,1136,0.45
1,26,1026,0.45
1,28,972,0.45
1,31,889,0.45
1,151,946,0.45
1,154,1075,0.45
1,158,1258,0.45
1,162,1226,0.45
1,164,1670,0.45
1,165,1864,0.45
1,167,2045,0.45
1,178,430,0.45
1,179,399,0.45
1,11,2146,0.45
1,12,2071,0.45
1,13,2015,0.45
1,14,1845,0.45
1,15,1699,0.45
1,16,1668,0.45
1,18,1429,0.45
1,19,1413,0.45
1,20,1323,0.45
1,21,1241,0.45
1,22,1232,0.45
1,23,1163,0.45
1,24,1100,0.45
1,25,1092,0.45
1,26,1040,0.45
1,28,987,0.45
1,149,895,0.45
1,151,967,0.45
1,155,1114,0.45
1,158,1239,0.45
1,162,1402,0.45
1,166,1948,0.45
1,167,2136,0.45
1,168,1711,0.45
1,0,2103,0.9
1,1,2105,0.9
1,2,2106,0.9
1,3,2105,0.9
1,4,2109,0.9
1,5,2115,0.9
1,6,2118,0.9
1,7,2123,0.9
1,8,2128,0.9
1,9,2136,0.9
1,10,2139,0.9
1,11,2127,0.9
1,12,2116,0.9
1,13,1999,0.9
1,14,1863,0.9
1,15,1724,0.9
1,16,1636,0.9
1,17,1533,0.9
1,18,1448,0.9
1,19,1395,0.9
1,20,1323,0.9
1,21,1252,0.9
1,22,1212,0.9
1,23,1163,0.9
1,24,1110,0.9
1,25,1074,0.9
1,26,1041,0.9
1,27,999,0.9
1,28,972,0.9
1,29,944,0.9
1,30,910,0.9
1,31,898,0.9
1,32,875,0.9
1,41,170,0.9
1,42,176,0.9
1,133,158,0.9
1,134,160,0.9
1,147,876,0.9
1,148,884,0.9
1,149,897,0.9
1,150,926,0.9
1,151,962,0.9
1,152,987,0.9
1,153,1013,0.9
1,154,1057,0.9
1,155,1107,0.9
1,156,1143,0.9
1,157,1177,0.9
1,158,1239,0.9
1,159,1284,0.9
1,160,1281,0.9
1,161,1269,0.9
1,162,1484,0.9
1,163,1624,0.9
1,164,1642,0.9
1,166,1929,0.9
1,167,2108,0.9
1,168,2133,0.9
1,169,1286,0.9
1,173,420,0.9
1,174,410,0.9
1,175,412,0.9
1,176,412,0.9
1,177,411,0.9
1,178,419,0.9
1,179,396,0.9
1,0,2102,0.9
1,1,2104,0.9
1,3,2109,0.9
1,4,2111,0.9
1,8,2125,0.9
1,9,2132,0.9
1,10,2140,0.9
1,11,2124,0.9
1,12,2110,0.9
1,13,1981,0.9
1,14,1835,0.9
1,15,1725,0.9
1,16,1635,0.9
1,17,1537,0.9
1,18,1462,0.9
1,19,1389,0.9
1,20,1319,0.9
1,21,1263,0.9
1,22,1216,0.9
1,23,1161,0.9
1,24,1122,0.9
1,25,1081,0.9
1,26,1040,0.9
1,27,1007,0.9
1,28,976,0.9
1,29,943,0.9
1,30,917,0.9
1,31,888,0.9
1,40,172,0.9
1,41,172,0.9
1,42,174,0.9
1,133,157,0.9
1,134,161,0.9
1,148,877,0.9
1,149,904,0.9
1,150,930,0.9
1,151,960,0.9
1,152,991,0.9
1,153,1032,0.9
1,154,1050,0.9
1,155,1089,0.9
1,156,1139,0.9
1,157,1198,0.9
1,158,1238,0.9
1,159,1270,0.9
1,160,1304,0.9
1,161,1229,0.9
1,162,1433,0.9
1,164,1656,0.9
1,167,2064,0.9
1,168,1275,0.9
1,169,1285,0.9
1,173,418,0.9
1,175,413,0.9
1,177,420,0.9
1,179,404,0.9
1,0,2106,0.9
1,2,2104,0.9
1,3,2108,0.9
1,4,2112,0.9
1,7,2122,0.9
1,8,2127,0.9
1,10,2138,0.9
1,11,2147,0.9
1,12,2055,0.9
1,13,1959,0.9
1,14,1845,0.9
1,15,1721,0.9
1,16,1619,0.9
