Quality,Angle (degrees),Distance (mm),Rotation
1,150,240,0.9
1,45,1259,0.9
1,46,1242,0.9
1,3,2633,0.9
1,19,1470,0.9
1,32,1661,0.9
1,33,1633,0.9
1,36,1507,0.9
1,37,1482,0.9
1,39,1401,0.9
1,5,1391,0.9
1,24,1530,0.9
1,34,1577,0.9
1,150,239,0.9
1,164,528,0.9
1,2,2637,0.9
1,3,2632,0.9
1,28,1598,0.9
1,34,1592,0.9
1,36,1496,0.9
1,37,1465,0.9
1,38,1434,0.9
1,161,321,0.9
1,2,2626,0.9
1,3,2595,0.9
1,32,1669,0.9
1,40,1385,0.9
1,136,171,0.9
1,141,189,0.9
1,16,1445,0.9
1,22,1510,0.9
1,23,1514,0.9
1,25,1549,0.9
1,31,1641,0.9
1,136,167,0.9
1,30,1625,0.9
1,32,1622,0.9
1,34,1593,0.9
1,44,1281,0.9
1,162,319,0.9
1,3,2581,0.9
1,19,1477,0.9
1,55,140,0.9
1,125,148,0.9
1,133,162,0.9
1,27,1581,0.9
1,28,1596,0.9
1,32,1665,0.9
1,35,1555,0.9
1,45,1258,0.9
1,46,1236,0.9
1,3,2614,0.9
1,25,1550,0.9
1,26,1555,0.9
1,27,1572,0.9
1,33,1636,0.9
1,43,1305,0.9
1,164,323,0.9
1,1,2632,0.9
1,3,2613,0.9
1,21,1492,0.9
1,23,1522,0.9
1,28,1587,0.9
1,41,1346,0.9
1,164,426,0.9
1,31,1633,0.9
1,33,1637,0.9
1,39,1410,0.9
1,161,317,0.9
1,164,322,0.9
1,3,2437,0.9
1,11,1417,0.9
1,27,1576,0.9
1,35,1534,0.9
1,36,1501,0.9
1,40,1382,0.9
1,165,532,0.9
1,0,2638,1.35
1,1,2638,1.35
1,5,1394,1.35
1,6,1393,1.35
1,7,1398,1.35
1,8,1402,1.35
1,9,1405,1.35
1,10,1411,1.35
1,11,1416,1.35
1,12,1421,1.35
1,13,1427,1.35
1,14,1433,1.35
1,15,1439,1.35
1,16,1446,1.35
1,17,1457,1.35
1,18,1467,1.35
1,19,1475,1.35
1,20,1485,1.35
1,21,1495,1.35
1,22,1507,1.35
1,23,1517,1.35
1,24,1535,1.35
1,25,1551,1.35
1,26,1558,1.35
1,27,1574,1.35
1,28,1594,1.35
1,29,1610,1.35
1,30,1628,1.35
1,31,1634,1.35
1,32,1664,1.35
1,33,1632,1.35
1,34,1578,1.35
1,35,1536,1.35
1,36,1506,1.35
1,37,1468,1.35
1,38,1439,1.35
1,39,1410,1.35
1,40,1376,1.35
1,41,1345,1.35
1,42,1326,1.35
1,43,1302,1.35
1,44,1275,1.35
1,45,1264,1.35
1,46,1232,1.35
1,55,141,1.35
1,56,141,1.35
1,57,138,1.35
1,58,138,1.35
1,59,137,1.35
1,60,138,1.35
1,61,138,1.35
1,62,138,1.35
1,124,149,1.35
1,125,150,1.35
1,126,150,1.35
1,127,150,1.35
1,128,150,1.35
1,129,151,1.35
1,130,153,1.35
1,131,155,1.35
1,132,157,1.35
1,133,160,1.35
1,134,163,1.35
1,135,165,1.35
1,136,167,1.35
1,137,168,1.35
1,138,166,1.35
1,139,177,1.35
1,140,183,1.35
1,141,186,1.35
1,142,190,1.35
1,143,195,1.35
1,144,201,1.35
1,145,206,1.35
1,146,211,1.35
1,147,216,1.35
1,148,224,1.35
1,149,231,1.35
1,150,236,1.35
1,151,244,1.35
1,163,311,1.35
1,164,326,1.35
1,165,530,1.35
1,0,2641,1.35
1,1,2642,1.35
1,2,2639,1.35
1,3,2617,1.35
1,5,1387,1.35
1,6,1396,1.35
1,8,1403,1.35
1,9,1407,1.35
1,10,1410,1.35
1,11,1415,1.35
1,12,1420,1.35
1,13,1425,1.35
1,14,1432,1.35
1,15,1440,1.35
1,16,1449,1.35
1,17,1456,1.35
1,18,1465,1.35
1,19,1474,1.35
1,20,1483,1.35
1,21,1493,1.35
1,23,1521,1.35
1,25,1547,1.35
1,26,1560,1.35
1,27,1573,1.35
1,28,1589,1.35
1,29,1606,1.35
1,30,1626,1.35
1,31,1649,1.35
1,32,1622,1.35
1,33,1612,1.35
1,34,1583,1.35
1,35,1546,1.35
1,36,1508,1.35
1,37,1476,1.35
1,38,1443,1.35
1,39,1407,1.35
1,40,1379,1.35
1,41,1350,1.35
1,42,1320,1.35
1,43,1296,1.35
1,44,1274,1.35
1,45,1253,1.35
1,46,1238,1.35
1,55,142,1.35
1,56,140,1.35
1,60,137,1.35
1,124,146,1.35
1,125,148,1.35
1,129,150,1.35
1,130,152,1.35
1,136,168,1.35
1,137,170,1.35
1,138,174,1.35
1,139,176,1.35
1,141,187,1.35
1,147,218,1.35
1,148,223,1.35
1,150,239,1.35
1,151,245,1.35
1,161,322,1.35
1,162,318,1.35
1,163,310,1.35
1,164,457,1.35
1,1,2640,1.35
1,2,2641,1.35
1,3,2530,1.35
1,5,1388,1.35
1,7,1401,1.35
1,9,1406,1.35
1,11,1413,1.35
1,13,1426,1.35
1,17,1455,1.35
1,18,1462,1.35
1,19,1473,1.35
1,22,1508,1.35
1,23,1520,1.35
1,25,1544,1.35
1,26,1559,1.35
1,27,1577,1.35
1,28,1592,1.35
1,29,1608,1.35
1,30,1623,1.35
1,31,1644,1.35
1,32,1661,1.35
1,33,1624,1.35
1,34,1581,1.35
1,35,1547,1.35
1,36,1509,1.35
1,37,1473,1.35
1,38,1438,1.35
1,39,1409,1.35
1,40,1377,1.35
1,41,1348,1.35
1,43,1297,1.35
1,44,1277,1.35
1,45,1257,1.35
1,46,1237,1.35
1,56,139,1.35
1,57,139,1.35
1,124,148,1.35
1,126,149,1.35
1,134,164,1.35
1,135,166,1.35
1,136,169,1.35
1,137,171,1.35
1,139,175,1.35
1,144,200,1.35
1,145,205,1.35
1,147,217,1.35
1,149,230,1.35
1,150,237,1.35
1,161,321,1.35
1,163,308,1.35
1,0,2636,1.35
1,1,2639,1.35
1,3,2624,1.35
1,6,1390,1.35
1,7,1396,1.35
1,15,1442,1.35
1,16,1447,1.35
1,17,1453,1.35
1,19,1472,1.35
1,20,1484,1.35
1,21,1496,1.35
1,22,1509,1.35
1,23,1514,1.35
1,24,1531,1.35
1,25,1548,1.35
1,28,1595,1.35
1,29,1614,1.35
1,30,1621,1.35
1,31,1645,1.35
1,32,1660,1.35
1,33,1623,1.35
1,34,1585,1.35
1,35,1545,1.35
1,36,1511,1.35
1,37,1479,1.35
1,38,1436,1.35
1,39,1403,1.35
1,40,1385,1.35
1,41,1351,1.35
1,44,1276,1.35
1,45,1252,1.35
1,46,1241,1.35
1,55,140,1.35
1,61,137,1.35
1,134,162,1.35
1,140,181,1.35
1,142,191,1.35
1,143,196,1.35
1,151,248,1.35
1,161,320,1.35
1,164,321,1.35
1,165,529,1.35
1,0,2640,1.35
1,1,2635,1.35
1,2,2638,1.35
1,3,2607,1.35
1,5,1389,1.35
1,6,1392,1.35
1,7,1399,1.35
1,12,1419,1.35
1,16,1448,1.35
1,23,1519,1.35
1,25,1545,1.35
1,27,1575,1.35
1,28,1593,1.35
1,29,1607,1.35
1,31,1646,1.35
1,33,1620,1.35
1,34,1580,1.35
1,36,1507,1.35
1,37,1472,1.35
1,38,1441,1.35
1,40,1382,1.35
1,41,1355,1.35
1,42,1325,1.35
1,44,1273,1.35
1,46,1236,1.35
1,59,138,1.35
1,128,151,1.35
1,138,167,1.35
1,139,178,1.35
1,142,192,1.35
1,146,210,1.35
1,148,225,1.35
1,150,238,1.35
1,161,323,1.35
1,163,312,1.35
1,164,320,1.35
1,1,2641,1.35
1,2,2598,1.35
1,3,2560,1.35
1,9,1408,1.35
1,14,1429,1.35
1,20,1488,1.35
1,23,1522,1.35
1,24,1527,1.35
1,25,1543,1.35
1,26,1563,1.35
1,27,1583,1.35
1,28,1588,1.35
1,30,1633,1.35
1,33,1626,1.35
1,35,1548,1.35
1,37,1469,1.35
1,38,1440,1.35
1,39,1406,1.35
1,41,1353,1.35
1,42,1327,1.35
1,43,1298,1.35
1,44,1279,1.35
1,45,1267,1.35
1,137,172,1.35
1,151,247,1.35
1,0,2637,1.35
1,1,2636,1.35
1,2,2640,1.35
1,8,1401,1.35
1,14,1434,1.35
1,15,1438,1.35
1,22,1503,1.35
1,24,1534,1.35
1,29,1605,1.35
1,30,1627,1.35
1,31,1632,1.35
1,32,1624,1.35
1,35,1544,1.35
1,37,1467,1.35
1,38,1433,1.35
1,39,1415,1.35
1,40,1375,1.35
1,41,1341,1.35
1,42,1328,1.35
1,45,1261,1.35
1,58,137,1.35
1,131,154,1.35
1,137,167,1.35
1,146,212,1.35
1,161,318,1.35
1,162,317,1.35
1,164,317,1.35
1,0,2639,1.35
1,1,2637,1.35
1,3,2610,1.35
1,6,1394,1.35
1,8,1400,1.35
1,18,1461,1.35
1,21,1494,1.35
1,22,1505,1.35
1,25,1541,1.35
1,27,1578,1.35
1,28,1591,1.35
1,30,1629,1.35
1,32,1648,1.35
1,34,1582,1.35
1,35,1540,1.35
1,37,1477,1.35
1,41,1349,1.35
1,43,1300,1.35
1,45,1251,1.35
1,132,158,1.35
1,133,161,1.35
1,138,175,1.35
1,140,184,1.35
1,145,207,1.35
1,146,213,1.35
1,164,526,1.35
1,2,2637,1.35
1,3,2630,1.35
1,7,1400,1.35
1,10,1409,1.35
1,15,1441,1.35
1,16,1445,1.35
1,20,1482,1.35
1,22,1512,1.35
1,23,1515,1.35
1,24,1532,1.35
1,26,1562,1.35
1,29,1616,1.35
1,32,1663,1.35
1,33,1625,1.35
1,34,1590,1.35
1,35,1535,1.35
1,36,1492,1.35
1,37,1480,1.35
1,39,1398,1.35
1,40,1384,1.35
1,41,1354,1.35
1,42,1318,1.35
1,43,1308,1.35
1,44,1281,1.35
1,46,1242,1.35
1,138,169,1.35
1,143,194,1.35
1,144,199,1.35
1,145,204,1.35
1,149,229,1.35
1,3,2606,1.35
1,10,1412,1.35
1,13,1429,1.35
1,14,1430,1.35
1,17,1459,1.35
1,21,1492,1.35
1,23,1523,1.35
1,24,1538,1.35
1,26,1561,1.35
1,27,1582,1.35
1,30,1631,1.35
1,31,1656,1.35
1,32,1667,1.35
1,33,1621,1.35
1,34,1574,1.35
1,35,1560,1.35
1,37,1462,1.35
1,38,1448,1.35
1,40,1372,1.35
1,43,1294,1.35
1,44,1268,1.35
1,45,1260,1.35
1,46,1235,1.35
1,124,147,1.35
1,138,171,1.35
1,139,172,1.35
1,143,197,1.35
1,144,202,1.35
1,149,232,1.35
1,171,242,1.35
1,7,1397,1.35
1,11,1417,1.35
1,14,1435,1.35
1,19,1471,1.35
1,21,1499,1.35
1,22,1502,1.35
1,23,1516,1.35
1,24,1536,1.35
1,26,1557,1.35
1,27,1576,1.35
1,28,1596,1.35
1,29,1602,1.35
1,31,1652,1.35
1,32,1654,1.35
1,33,1637,1.35
1,36,1520,1.35
1,37,1475,1.35
1,38,1428,1.35
1,39,1419,1.35
1,41,1344,1.35
1,43,1305,1.35
1,45,1249,1.35
1,46,1240,1.35
1,131,156,1.35
1,132,156,1.35
1,133,159,1.35
1,135,167,1.35
1,136,170,1.35
1,139,179,1.35
1,141,189,1.35
1,147,214,1.35
1,148,221,1.35
1,149,228,1.35
1,151,250,1.35
1,161,324,1.35
1,3,2586,1.35
1,14,1431,1.35
1,16,1450,1.35
1,17,1460,1.35
1,22,1506,1.35
1,27,1581,1.35
1,28,1585,1.35
1,31,1659,1.35
1,32,1665,1.35
1,33,1619,1.35
1,34,1565,1.35
1,35,1556,1.35
1,38,1454,1.35
1,39,1411,1.35
1,40,1370,1.35
1,42,1330,1.35
1,44,1266,1.35
1,45,1262,1.35
1,46,1233,1.35
1,139,173,1.35
1,140,182,1.35
1,144,203,1.35
1,146,209,1.35
1,161,317,1.35
1,164,316,1.35
1,10,1407,1.35
1,11,1414,1.35
1,12,1422,1.35
1,16,1452,1.35
1,17,1451,1.35
1,18,1464,1.35
1,19,1477,1.35
1,22,1510,1.35
1,25,1546,1.35
1,26,1566,1.35
1,29,1613,1.35
1,31,1638,1.35
1,32,1669,1.35
1,33,1606,1.35
1,35,1549,1.35
1,36,1499,1.35
1,38,1449,1.35
1,39,1402,1.35
1,41,1362,1.35
1,42,1324,1.35
1,43,1292,1.35
1,44,1289,1.35
1,45,1256,1.35
1,56,142,1.35
1,139,174,1.35
1,149,234,1.35
1,151,242,1.35
1,164,318,1.35
1,6,1388,1.35
1,10,1408,1.35
1,12,1424,1.35
1,13,1423,1.35
1,20,1479,1.35
1,24,1530,1.35
1,27,1568,1.35
1,28,1590,1.35
1,31,1640,1.35
1,32,1662,1.35
1,33,1605,1.35
1,34,1598,1.35
1,35,1542,1.35
1,36,1493,1.35
1,37,1490,1.35
1,38,1442,1.35
1,39,1396,1.35
1,41,1356,1.35
1,42,1319,1.35
1,43,1289,1.35
1,44,1284,1.35
1,141,188,1.35
1,142,193,1.35
1,143,198,1.35
1,144,198,1.35
1,148,226,1.35
1,150,234,1.35
1,164,323,1.35
1,9,1404,1.35
1,13,1424,1.35
1,15,1443,1.35
1,16,1444,1.35
1,17,1454,1.35
1,20,1480,1.35
1,21,1497,1.35
1,22,1514,1.35
1,24,1533,1.35
1,25,1552,1.35
1,27,1570,1.35
1,30,1618,1.35
1,32,1651,1.35
1,34,1591,1.35
1,35,1533,1.35
1,37,1483,1.35
1,40,1389,1.35
1,42,1313,1.35
1,44,1280,1.35
1,45,1246,1.35
1,142,194,1.35
1,147,219,1.35
1,148,220,1.35
1,149,227,1.35
1,151,246,1.35
1,1,2626,1.35
1,3,2614,1.35
1,5,1390,1.35
1,11,1418,1.35
1,19,1470,1.35
1,21,1500,1.35
1,26,1556,1.35
1,28,1597,1.35
1,29,1603,1.35
1,31,1653,1.35
1,33,1636,1.35
1,35,1529,1.35
1,36,1517,1.35
1,37,1471,1.35
1,38,1424,1.35
1,39,1416,1.35
1,40,1380,1.35
1,41,1339,1.35
1,43,1304,1.35
1,44,1272,1.35
1,45,1244,1.35
1,46,1239,1.35
1,62,139,1.35
1,129,152,1.35
1,146,214,1.35
1,148,222,1.35
1,2,2592,1.35
1,3,2543,1.35
1,10,1414,1.35
1,11,1412,1.35
1,13,1428,1.35
1,18,1460,1.35
1,22,1504,1.35
1,24,1540,1.35
1,35,1561,1.35
1,37,1461,1.35
1,39,1413,1.35
1,40,1371,1.35
1,42,1332,1.35
1,46,1234,1.35
1,135,164,1.35
1,141,185,1.35
1,145,208,1.35
1,150,240,1.35
1,8,1404,1.35
1,16,1451,1.35
1,19,1476,1.35
1,23,1524,1.35
1,24,1529,1.35
1,26,1564,1.35
1,30,1638,1.35
1,32,1668,1.35
1,33,1611,1.35
1,34,1603,1.35
1,35,1550,1.35
1,36,1496,1.35
1,40,1366,1.35
1,41,1358,1.35
1,43,1290,1.35
1,44,1286,1.35
1,144,204,1.35
1,149,233,1.35
1,164,319,1.35
1,6,1389,1.35
1,18,1468,1.35
1,26,1555,1.35
1,29,1620,1.35
1,30,1622,1.35
1,32,1653,1.35
1,33,1641,1.35
1,34,1586,1.35
1,35,1530,1.35
1,37,1481,1.35
1,38,1435,1.35
1,39,1395,1.35
1,40,1386,1.35
1,41,1347,1.35
1,42,1315,1.35
1,124,150,1.35
1,136,166,1.35
1,137,166,1.35
1,147,220,1.35
1,19,1469,1.35
1,25,1553,1.35
1,26,1554,1.35
1,28,1598,1.35
1,33,1645,1.35
1,34,1584,1.35
1,35,1528,1.35
1,38,1432,1.35
1,43,1310,1.35
1,14,1436,1.35
1,15,1437,1.35
1,20,1486,1.35
1,21,1501,1.35
1,24,1537,1.35
1,28,1602,1.35
1,29,1604,1.35
1,30,1625,1.35
1,31,1630,1.35
1,33,1635,1.35
1,34,1575,1.35
1,40,1378,1.35
1,41,1338,1.35
1,44,1269,1.35
1,130,154,1.35
1,138,165,1.35
1,142,189,1.35
1,151,252,1.35
1,163,307,1.35
1,17,1458,1.35
1,22,1501,1.35
1,28,1601,1.35
1,29,1601,1.35
1,33,1640,1.35
1,35,1525,1.35
1,37,1474,1.35
1,38,1427,1.35
1,40,1381,1.35
1,41,1342,1.35
1,43,1306,1.35
1,18,1469,1.35
1,21,1498,1.35
1,25,1554,1.35
1,28,1599,1.35
1,31,1633,1.35
1,33,1646,1.35
1,35,1527,1.35
1,37,1478,1.35
1,38,1431,1.35
1,151,249,1.35
1,0,2643,1.35
1,6,1395,1.35
1,12,1418,1.35
1,28,1603,1.35
1,30,1624,1.35
1,31,1629,1.35
1,34,1576,1.35
1,37,1470,1.35
1,38,1426,1.35
1,39,1423,1.35
1,41,1340,1.35
1,43,1303,1.35
1,44,1270,1.35
1,151,251,1.35
1,2,2636,1.35
1,5,1429,1.35
1,15,1436,1.35
1,23,1518,1.35
1,25,1540,1.35
1,27,1579,1.35
1,32,1627,1.35
1,33,1629,1.35
1,34,1569,1.35
1,36,1513,1.35
1,37,1464,1.35
1,39,1420,1.35
1,42,1335,1.35
1,43,1299,1.35
1,44,1267,1.35
1,139,180,1.35
1,146,208,1.35
1,152,252,1.35
1,164,532,1.35
1,171,246,1.35
1,1,2124,1.35
1,2,2397,1.35
1,4,1533,1.35
1,5,1386,1.35
1,17,1452,1.35
1,20,1487,1.35
1,21,1491,1.35
1,24,1525,1.35
